GeneNames	Score
AMDHD1	8.2033390118728e-06
ITIH2	8.20268300623723e-06
C6orf163	8.20228410685545e-06
SLC25A28	8.20108624370941e-06
THBS4	8.20107393869619e-06
C12orf43	8.19949168265607e-06
SLC1A7	8.19848478551685e-06
SCN2B	8.19808501786309e-06
LMNB1	8.19582356659843e-06
TREML4	8.19348636704804e-06
SFXN2	8.19303295293808e-06
USP15	8.19284950400307e-06
GNAI2	8.18986330871485e-06
PRPF38B	8.18950244135336e-06
ZCCHC17	8.18922933185885e-06
SCRN1	8.18908490572944e-06
SIRT4	8.18734206608198e-06
RRM2B	8.18408990902551e-06
LRP12	8.1815421876682e-06
ELF3	8.17889375282411e-06
STK32C	8.17708062306579e-06
WNT11	8.1752207029227e-06
RBM6	8.17357206056056e-06
KRT72	8.17284855121315e-06
C3orf86P	8.1701495629106e-06
HTR6	8.1695246853276e-06
FAM162A	8.16904795314087e-06
NIPAL2	8.16889882573508e-06
ATRIP	8.16888899607741e-06
MIOS	8.16819740814799e-06
C2CD2L	8.1665902158722e-06
TRIM33	8.1644445094643e-06
BLOC1S5	8.16411363074629e-06
BLOC1S1	8.16291008265923e-06
CSTF2T	8.16126231692483e-06
FRRS1	8.15919106163552e-06
MTMR6	8.15759620660436e-06
FAU	8.15414956270739e-06
PVT1	8.15385783691426e-06
PDSS1	8.15189133754701e-06
CLTA	8.15186437604232e-06
PIGV	8.15019164629849e-06
PHIP	8.14955352021404e-06
GJB5	8.14920976337173e-06
ZBTB48	8.14753570303333e-06
KNDC1	8.14714576403486e-06
RACK1	8.14686710851079e-06
HLA-DQB1	8.14509450274201e-06
NLN	8.14475279281451e-06
NRBP2	8.14084446486137e-06
BCL7A	8.13802343043913e-06
KRT73	8.13750265974188e-06
CEP104	8.13736774646568e-06
LRRC43	8.13695171564717e-06
ERCC8	8.13598835203462e-06
RAP2A	8.13578890543217e-06
RWDD3	8.13466803420952e-06
PIGX	8.1311520845846e-06
PPP1R16A	8.13109918471869e-06
PAQR8	8.13078203161077e-06
RPL10A	8.12908927467584e-06
CD14	8.12859154130524e-06
ZNF76	8.12664928332232e-06
NAA40	8.12525716697119e-06
RNPEP	8.12428721101948e-06
ATG7	8.1222676951969e-06
METTL25B	8.11767113119756e-06
SUSD4	8.11497346898157e-06
NOL6	8.11350911545461e-06
PNPLA7	8.1122322057811e-06
TMCO4	8.11134570776417e-06
CAPS2	8.11092959180922e-06
COX6A1	8.1092221412463e-06
LRMDA	8.10726619074038e-06
FANCD2	8.1062432449143e-06
SFMBT1	8.10365092070052e-06
THEM4	8.10097149780026e-06
CHPF2	8.10013393764916e-06
TTC12	8.09894588920944e-06
GLIPR1	8.09670921567315e-06
CNOT2	8.09617468583945e-06
MED27	8.09593995469356e-06
CHCHD7	8.09406721570638e-06
PRKAB2	8.09374643438327e-06
AP3M1	8.0932241369293e-06
TREM2	8.09240115967516e-06
NCF1	8.0921575254447e-06
GPAT4	8.09179746374166e-06
SP4	8.09074934448488e-06
ITIH4	8.09051314030432e-06
LINC03072	8.0904777288068e-06
PRRC2A	8.09039597151558e-06
GOLGA7B	8.08925540779723e-06
CNR1	8.08862266489141e-06
PUS7	8.08829549565851e-06
STAMBPL1	8.08808421528537e-06
STRIP1	8.08744292921949e-06
ZNF891	8.08688767074567e-06
CD2AP	8.08644791377285e-06
PARL	8.08275041681433e-06
PODN	8.08193912431682e-06
PGLYRP4	8.08161094329917e-06
TOR1A	8.07970757479125e-06
USP6NL	8.0781626941918e-06
SBNO1-AS1	8.07695244380179e-06
IFT56	8.07624587380308e-06
MRPL21	8.07552035716695e-06
ASF1A	8.07521276058073e-06
PDE1B	8.07469793841835e-06
ASCC1	8.07449881427615e-06
MCUR1	8.07395760961911e-06
HOXC4	8.07281843283448e-06
CHST15	8.07235372224968e-06
ADPRH	8.07013124445735e-06
NTPCR	8.06778333076947e-06
TRIM15	8.06487986995111e-06
YEATS4	8.06216168653515e-06
VAMP4	8.06177581796115e-06
CISD1	8.06094462802332e-06
CCDC92	8.05798225267872e-06
SLC36A1	8.05792561680521e-06
WASHC2A	8.05767797232615e-06
FGFR1	8.05758461599524e-06
DPH3	8.0567722908559e-06
METTL27	8.05625594242521e-06
CDC37L1-DT	8.05529159972729e-06
TASOR	8.05258315869655e-06
PCCB	8.05195634702255e-06
CNTRL	8.05181606198499e-06
TYW1B	8.05160184764908e-06
ANGEL2	8.05115490210247e-06
FSD1L	8.05097167061974e-06
TAF1A	8.05072602334896e-06
CCDC6	8.04960255374653e-06
IGHMBP2	8.04945143053174e-06
EDIL3	8.04850221557561e-06
AK2	8.04785090488055e-06
NRROS	8.04429343959478e-06
CCDC82	8.04210879921225e-06
TAF13	8.04112467528379e-06
TXNRD1	8.04099812972211e-06
SEMA4D	8.04024573059886e-06
ASAH1	8.04015919585323e-06
NMNAT3	8.03764079657488e-06
FGFR4	8.03708665649986e-06
SDHAF4	8.03580628567385e-06
TMEM252-DT	8.0357541944041e-06
EHHADH	8.03323590147917e-06
RAD23B	8.03237213201312e-06
TMEM236	8.03200875821153e-06
RPS6KA4	8.03037258086582e-06
CLTB	8.03030800619237e-06
SELENOK	8.02956313869263e-06
CENATAC	8.02941932599195e-06
EIF3B	8.02810121683907e-06
HOOK1	8.02719977888201e-06
SLC35C1	8.02690787220887e-06
LRRC27	8.02407936493747e-06
NFX1	8.01965051064491e-06
HIVEP3	8.01927641062296e-06
FHIP2B	8.01812259433073e-06
PPP2R5A	8.01701792016804e-06
SLC20A2	8.01684308909904e-06
SHC1	8.01682269456289e-06
PLAAT3	8.0163771889427e-06
KRT80	8.01617912251627e-06
CUL7	8.01523941460034e-06
GNS	8.01458999779746e-06
KCTD7	8.01155762483164e-06
GBP4	8.0115137775899e-06
CACHD1	8.01124924341384e-06
TRAPPC14	8.01021270223469e-06
IFITM5	8.0101667205265e-06
ISG20L2	8.00984218714255e-06
ANKRA2	8.00749455449469e-06
PPP2R5D	8.00665064043013e-06
ZC3H3	8.00648565715516e-06
SYT1	8.00600782471716e-06
NEBL	8.00593024984098e-06
PSMD2	8.00542358450933e-06
BBS1	8.00358538872637e-06
SERPINB9	8.00236958319718e-06
EPB41L4A	8.00230215310971e-06
C8G	8.00214480919993e-06
TRAPPC4	8.00188793419772e-06
LRRC47	7.99968855638746e-06
CLEC1B	7.99939135131954e-06
GSTK1	7.99885690702863e-06
PSMD9	7.99831903116215e-06
SNTB1	7.99810475056087e-06
SCGB3A2	7.99682341262209e-06
UBE2E2	7.99441251410563e-06
SUFU	7.99420957300125e-06
EEPD1	7.99386540183053e-06
CA8	7.99282993012742e-06
GRHPR	7.99142482133798e-06
UNC5B	7.98887755905131e-06
FKBP9	7.98850444690549e-06
FDX1	7.98789876105694e-06
PROZ	7.98745759518454e-06
SELP	7.98711696791358e-06
ARHGAP9	7.98431504052237e-06
ARL5B	7.98362135210282e-06
