GeneNames	Score
CHD1-DT	4.46502254192379e-07
CHD1L	4.46502254192379e-07
CHD4	4.46502254192379e-07
CHD7	4.46502254192379e-07
CHFR	4.46502254192379e-07
CHI3L1	4.46502254192379e-07
CHI3L2	4.46502254192379e-07
CHIT1	4.46502254192379e-07
CHMP2B	4.46502254192379e-07
CHMP4C	4.46502254192379e-07
CHMP7	4.46502254192379e-07
CHN2	4.46502254192379e-07
CHPF2	4.46502254192379e-07
CHPT1	4.46502254192379e-07
CHRAC1	4.46502254192379e-07
CHRNA2	4.46502254192379e-07
CHRNB2	4.46502254192379e-07
CHST1	4.46502254192379e-07
CHST11	4.46502254192379e-07
CHST13	4.46502254192379e-07
CHST15	4.46502254192379e-07
CHST2	4.46502254192379e-07
CIMAP2	4.46502254192379e-07
CIP2A	4.46502254192379e-07
CISD1	4.46502254192379e-07
CITED4	4.46502254192379e-07
CIZ1	4.46502254192379e-07
CKAP2	4.46502254192379e-07
CKAP2-DT	4.46502254192379e-07
CKAP4	4.46502254192379e-07
CKS2	4.46502254192379e-07
CLCN1	4.46502254192379e-07
CLCN2	4.46502254192379e-07
CLCN6	4.46502254192379e-07
CLDN10	4.46502254192379e-07
CLDN15	4.46502254192379e-07
CLDN23	4.46502254192379e-07
CLEC12A	4.46502254192379e-07
CLEC12B	4.46502254192379e-07
CLEC1A	4.46502254192379e-07
CLEC1B	4.46502254192379e-07
CLEC2L	4.46502254192379e-07
CLEC4A	4.46502254192379e-07
CLEC4C	4.46502254192379e-07
CLEC4D	4.46502254192379e-07
CLEC4E	4.46502254192379e-07
CLEC6A	4.46502254192379e-07
CLEC7A	4.46502254192379e-07
CLECL1P	4.46502254192379e-07
CLIC1	4.46502254192379e-07
CLIC3	4.46502254192379e-07
CLIC4	4.46502254192379e-07
CLINT1	4.46502254192379e-07
CLK4	4.46502254192379e-07
CLN8	4.46502254192379e-07
CLPB	4.46502254192379e-07
CLSTN3	4.46502254192379e-07
CLTA	4.46502254192379e-07
CLTB	4.46502254192379e-07
CLYBL	4.46502254192379e-07
CMBL	4.46502254192379e-07
CMKLR1	4.46502254192379e-07
CMSS1	4.46502254192379e-07
CMTM8	4.46502254192379e-07
CNIH4	4.46502254192379e-07
CNKSR1	4.46502254192379e-07
CNNM2	4.46502254192379e-07
CNOT2	4.46502254192379e-07
CNOT7	4.46502254192379e-07
CNPY2	4.46502254192379e-07
CNPY4	4.46502254192379e-07
CNR1	4.46502254192379e-07
CNR2	4.46502254192379e-07
CNTLN	4.46502254192379e-07
CNTNAP2	4.46502254192379e-07
CNTNAP3	4.46502254192379e-07
CNTRL	4.46502254192379e-07
COA1	4.46502254192379e-07
COA6	4.46502254192379e-07
COG5	4.46502254192379e-07
COG6	4.46502254192379e-07
COL17A1	4.46502254192379e-07
COL23A1	4.46502254192379e-07
COL4A1	4.46502254192379e-07
COL9A2	4.46502254192379e-07
COLGALT2	4.46502254192379e-07
COLQ	4.46502254192379e-07
COMMD10	4.46502254192379e-07
COMMD5	4.46502254192379e-07
COPA	4.46502254192379e-07
COPB1	4.46502254192379e-07
COPG2	4.46502254192379e-07
COPS6	4.46502254192379e-07
COPS7A	4.46502254192379e-07
COQ4	4.46502254192379e-07
COQ5	4.46502254192379e-07
COQ8A	4.46502254192379e-07
CORO1C	4.46502254192379e-07
CORO2A	4.46502254192379e-07
CORT	4.46502254192379e-07
COX14	4.46502254192379e-07
COX6A1	4.46502254192379e-07
COX8A	4.46502254192379e-07
CPA5	4.46502254192379e-07
CPEB4	4.46502254192379e-07
CPED1	4.46502254192379e-07
CPLANE2	4.46502254192379e-07
CPQ	4.46502254192379e-07
CPSF1	4.46502254192379e-07
CPTP	4.46502254192379e-07
CPVL	4.46502254192379e-07
CR1L	4.46502254192379e-07
CRABP2	4.46502254192379e-07
CRACR2A	4.46502254192379e-07
CRACR2B	4.46502254192379e-07
CRAT	4.46502254192379e-07
CRB2	4.46502254192379e-07
CRBN	4.46502254192379e-07
CRCP	4.46502254192379e-07
CREB3	4.46502254192379e-07
CREB3L1	4.46502254192379e-07
CREB3L4	4.46502254192379e-07
CREB5	4.46502254192379e-07
